Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 32, 47, 31, 47, 16
1500, 8282, 11454, 3516, 9688, 4219
2000, 13969, 25188, 7704, 36455, 10500
2500, 46064, 45768, 12063, 60394, 15017
3000, 68473, 72816, 22595, 104552, 25689
3500, 90583, 126131, 38424, 159758, 41017
4000, 125959, 185649, 56534, 266232, 59597
4500, 317828, 261435, 74738, 263607, 77067
5000, 302577, 378690, 104599, 606842, 99098
