Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 47, 47, 16, 32, 16
1500, 10470, 10891, 3391, 14220, 4172
2000, 20111, 20470, 6313, 33908, 8141
2500, 22064, 38611, 11829, 60362, 14189
3000, 37565, 73879, 26456, 78083, 30705
3500, 132699, 130512, 39436, 116365, 42282
4000, 91544, 198698, 56784, 233683, 57785
4500, 253275, 263345, 82505, 437345, 81457
5000, 276719, 368351, 98963, 486041, 94337
