Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 103.1, 171.7, 63.9, 146.8, 96.8
1500, 157.9, 248.5, 117.1, 224.9, 161.0
2000, 321.9, 510.9, 236.0, 501.6, 284.3
2500, 351.5, 565.5, 259.5, 587.3, 659.4
3000, 573.5, 776.7, 334.8, 1043.9, 321.5
3500, 642.3, 1483.1, 553.0, 1931.3, 590.7
4000, 856.3, 1665.5, 725.0, 2370.5, 1712.8
4500, 1426.8, 2929.9, 1156.2, 3364.2, 948.5
5000, 1326.7, 2236.1, 928.2, 2978.4, 958.0
