Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 1187, 0, 0, 0, 0
1500, 1187, 0, 0, 0, 0
2000, 4344, 0, 0, 0, 0
2500, 4344, 0, 0, 0, 0
3000, 9672, 0, 0, 0, 0
3500, 9672, 0, 0, 0, 0
4000, 18142, 0, 0, 0, 0
4500, 18142, 0, 0, 0, 0
5000, 30798, 0, 0, 0, 0
