Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 3219, 3985, 1110, 5188, 1688
1500, 12424, 12564, 3721, 14735, 4547
2000, 10828, 24783, 7172, 34877, 9501
2500, 33115, 45674, 13125, 58585, 15594
3000, 83375, 79691, 22973, 99880, 26860
3500, 80333, 131522, 38082, 156383, 41939
4000, 228625, 194324, 65820, 235813, 65209
4500, 293594, 266331, 71972, 248747, 71973
5000, 297749, 304831, 116572, 494107, 110936
