Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 31, 0, 0, 0, 0
1500, 31, 0, 0, 0, 0
2000, 4344, 0, 0, 0, 0
2500, 4344, 0, 0, 0, 0
3000, 10094, 0, 0, 0, 0
3500, 10094, 0, 0, 0, 0
4000, 18533, 0, 0, 0, 0
4500, 18533, 0, 0, 0, 0
5000, 31252, 0, 0, 0, 0
