Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 31, 31, 32, 47, 31
1500, 5437, 10735, 3531, 15251, 4391
2000, 20907, 27595, 6828, 30767, 9063
2500, 30189, 43346, 11891, 72331, 15142
3000, 46471, 83551, 24720, 124553, 26579
3500, 144272, 123069, 31018, 174789, 33752
4000, 213542, 146835, 52487, 246730, 53377
4500, 202478, 260919, 80551, 390581, 80504
5000, 212433, 303858, 116787, 557308, 108896
