Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 90.6, 139.0, 53.1, 115.8, 82.8
1500, 157.8, 265.8, 117.1, 212.3, 157.5
2000, 264.1, 457.8, 201.5, 406.2, 248.6
2500, 412.6, 760.9, 317.0, 906.2, 714.1
3000, 774.8, 1161.1, 486.1, 1559.4, 504.7
3500, 556.4, 1026.6, 413.8, 1379.7, 453.1
4000, 757.8, 1312.6, 639.1, 1848.5, 1615.8
4500, 1171.9, 1987.5, 864.3, 2436.1, 612.7
5000, 1279.9, 2251.5, 779.7, 2683.0, 811.0
