Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 204.7, 200.0, 136.0, 239.2, 196.8
1500, 451.7, 371.7, 259.2, 417.3, 324.9
2000, 1076.8, 583.0, 637.4, 923.4, 700.0
2500, 1956.4, 953.3, 1079.8, 1823.6, 1351.5
3000, 3369.1, 1390.7, 1682.9, 2565.9, 1320.4
3500, 4040.7, 1534.3, 2162.7, 3059.5, 1620.3
4000, 6234.7, 2623.5, 3258.2, 5176.8, 3009.6
4500, 9381.6, 2287.7, 4311.1, 6231.7, 2369.0
5000, 12912.9, 3253.2, 5887.9, 6887.9, 3300.2
