Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 3252, 3875, 1125, 5266, 1610
1500, 8814, 11547, 3500, 15860, 4281
2000, 20634, 22892, 6188, 33392, 7688
2500, 21564, 49237, 12907, 60628, 16095
3000, 75671, 83880, 23736, 106177, 25832
3500, 70613, 122149, 34768, 153992, 37755
4000, 101076, 197853, 51065, 316751, 56081
4500, 195837, 265620, 68333, 401519, 70947
5000, 321897, 355503, 99866, 452037, 95074
