Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 1328, 0, 0, 0, 0
1500, 1328, 0, 0, 0, 0
2000, 4672, 0, 0, 0, 0
2500, 4672, 0, 0, 0, 0
3000, 10797, 0, 0, 0, 0
3500, 10797, 0, 0, 0, 0
4000, 20564, 0, 0, 0, 0
4500, 20564, 0, 0, 0, 0
5000, 33205, 0, 0, 0, 0
