Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 2860, 3735, 1172, 5047, 1626
1500, 6703, 9250, 3391, 11610, 4172
2000, 28924, 18922, 7188, 36314, 10110
2500, 20675, 47940, 11532, 65566, 14501
3000, 62286, 69816, 24282, 99317, 26142
3500, 94897, 135088, 31767, 155117, 32439
4000, 177483, 199682, 48925, 309411, 49894
4500, 242162, 256079, 78753, 319218, 77800
5000, 180712, 369302, 100507, 426208, 95223
