Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 15, 31, 16, 46, 15
1500, 4032, 11875, 3406, 10375, 4281
2000, 23204, 24720, 5943, 30611, 8110
2500, 23923, 38487, 12281, 46221, 15392
3000, 93067, 75113, 24751, 114631, 27142
3500, 76832, 116366, 39692, 142397, 40117
4000, 235063, 199010, 52049, 205416, 52721
4500, 139574, 208510, 86239, 382878, 84856
5000, 342110, 339970, 97708, 455897, 93286
