Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 1676.9, 2336.1, 656.3, 3106.5, 944.4
1500, 7760.0, 11533.2, 3462.9, 13903.8, 4276.6
2000, 18390.8, 24098.0, 6752.3, 33345.4, 8916.1
2500, 30594.3, 44547.6, 12619.2, 60561.1, 15587.1
3000, 65280.7, 76091.3, 23831.7, 106536.5, 26740.9
3500, 93593.2, 123702.6, 36195.3, 159902.9, 38454.0
4000, 147396.3, 185228.1, 55299.3, 254775.9, 56192.7
4500, 219152.6, 256474.3, 75191.4, 355288.8, 75631.6
5000, 290340.1, 332121.7, 104502.3, 515726.3, 99359.4
