Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 250.0, 229.7, 146.8, 251.6, 196.8
1500, 439.0, 386.0, 286.0, 503.1, 367.1
2000, 1123.5, 584.7, 621.8, 917.3, 648.5
2500, 1684.5, 1009.5, 972.0, 1684.6, 1243.6
3000, 3231.5, 1451.5, 1618.9, 2553.0, 1292.3
3500, 4794.0, 2124.1, 2690.8, 3851.8, 1994.6
4000, 6465.7, 2414.1, 3197.0, 5572.1, 2962.9
4500, 11328.7, 3345.2, 5423.9, 7252.9, 3056.4
5000, 13980.5, 3323.0, 6569.0, 7889.5, 3811.9
