Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 2625, 3594, 1062, 4704, 1406
1500, 4500, 12641, 3516, 16376, 4531
2000, 20173, 25064, 5625, 36439, 7485
2500, 27048, 46487, 11266, 54784, 14797
3000, 46580, 66972, 21705, 110677, 24048
3500, 56956, 123631, 32533, 164164, 35423
4000, 107989, 199306, 59347, 244372, 58084
4500, 205760, 269748, 68347, 369518, 70863
5000, 337689, 361189, 96942, 558262, 94649
