Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 106.3, 170.1, 76.7, 186.0, 93.9
1500, 510.9, 426.6, 313.9, 532.6, 393.8
2000, 1262.3, 672.1, 620.1, 1003.2, 673.2
2500, 1954.8, 887.6, 1040.7, 1754.6, 1325.1
3000, 3033.1, 1375.1, 1768.9, 2753.5, 1417.1
3500, 4467.4, 1897.0, 2393.7, 3601.7, 1762.5
4000, 6681.4, 2329.6, 3111.1, 5643.9, 2976.5
4500, 9767.6, 3346.9, 5005.0, 6949.1, 2865.5
5000, 12518.0, 2809.3, 5942.5, 7134.9, 3290.8
