Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 184.62999999999997, 205.71999999999997, 118.86999999999998, 231.46999999999997, 160.64
1500, 464.8299999999999, 392.79999999999995, 280.06, 467.2000000000001, 356.48
2000, 1165.5299999999997, 638.44, 617.51, 954.9799999999999, 666.36
2500, 1842.6600000000003, 875.0799999999999, 982.3799999999999, 1593.52, 1259.32
3000, 3283.0699999999997, 1355.05, 1645.5400000000002, 2479.82, 1296.04
3500, 4370.8099999999995, 1708.33, 2312.44, 3448.0, 1722.2099999999998
4000, 6256.61, 2465.1299999999997, 3182.52, 5377.730000000001, 2990.35
4500, 10409.730000000001, 3002.37, 5044.67, 7249.089999999999, 2853.7799999999997
5000, 12778.449999999999, 3049.2, 5962.35, 6943.82, 3345.6400000000003
