Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 87.6, 139.1, 48.5, 114.0, 76.5
1500, 162.3, 273.5, 129.8, 220.6, 176.5
2000, 310.9, 456.6, 207.6, 410.8, 245.3
2500, 400.2, 718.9, 306.4, 631.3, 686.4
3000, 609.5, 1008.1, 378.1, 1075.0, 365.5
3500, 565.7, 1268.9, 409.4, 1470.8, 459.2
4000, 701.4, 1428.5, 485.9, 1961.0, 1429.8
4500, 1320.2, 2612.6, 993.8, 3044.0, 726.5
5000, 1206.3, 2165.7, 868.7, 3096.8, 901.4
