Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 132.9, 160.8, 89.0, 189.0, 109.3
1500, 518.9, 407.8, 298.6, 517.3, 387.5
2000, 1165.5, 687.6, 601.6, 980.3, 645.9
2500, 1739.6, 754.8, 862.5, 1389.3, 1176.5
3000, 3641.5, 1561.0, 2101.6, 2983.6, 1645.8
3500, 3954.8, 1511.2, 2179.7, 2892.5, 1651.2
4000, 6390.0, 2586.0, 3301.6, 5688.5, 3128.2
4500, 10356.7, 2631.3, 4948.6, 6562.9, 2801.9
5000, 11102.2, 2800.4, 5525.4, 5773.9, 3090.6
