Instances, LinkedList, HashMap, SplitArray, TreeMap, SparseMap
1000, 1281, 0, 0, 0, 0
1500, 1281, 0, 0, 0, 0
2000, 4657, 0, 0, 0, 0
2500, 4657, 0, 0, 0, 0
3000, 10032, 0, 0, 0, 0
3500, 10032, 0, 0, 0, 0
4000, 19415, 0, 0, 0, 0
4500, 19415, 0, 0, 0, 0
5000, 30939, 0, 0, 0, 0
